time,open,high,low,close,EMA,EMA,EMA,Volume,Volume MA
2022-06-02T14:00:00Z,1867.4,1873.7,1866.5,1871.7,1851.3140388161776,1853.0667644730427,1866.879999966814,24279,12490.6
2022-06-02T16:00:00Z,1871.9,1874.4,1870.4,1872,1852.1252529802491,1854.8699297613243,1869.439999983407,11268,12660.7
2022-06-02T18:00:00Z,1872,1874.1,1871.2,1873.4,1852.9595567849453,1856.634698355484,1871.4199999917037,5135,12661.1
2022-06-02T20:00:00Z,1873.4,1874.2,1871.7,1872.2,1853.7140839698495,1858.117108035914,1871.8099999958517,1526,12347.15
2022-06-02T22:00:00Z,1872.6,1874,1872.4,1873.5,1854.4900022455417,1859.582145365827,1872.6549999979259,1860,11967.05
2022-06-03T00:00:00Z,1873.6,1878.6,1871.7,1875.4,1855.3100021574812,1861.0886077119387,1874.0274999989629,8090,11815.75
2022-06-03T02:00:00Z,1875.3,1875.8,1871.2,1872.3,1855.976276582678,1862.1563593584208,1873.1637499994813,3798,11683.45
2022-06-03T04:00:00Z,1872.3,1872.5,1870.1,1871.6,1856.5889716186516,1863.0557537052377,1872.3818749997406,2900,9614.25
2022-06-03T06:00:00Z,1871.5,1872.4,1867.2,1867.6,1857.0207766532144,1863.4885390666436,1869.9909374998701,5990,8195.6
2022-06-03T08:00:00Z,1867.5,1869.3,1866,1867.6,1857.4356481570098,1863.8801067745824,1868.795468749935,4494,7687.9
2022-06-03T10:00:00Z,1867.6,1871.1,1866.5,1867,1857.8107207783037,1864.1772394627174,1867.8977343749675,6381,7730.7
2022-06-03T12:00:00Z,1867,1870.2,1859.3,1866.2,1858.139712120331,1864.369883323411,1867.0488671874837,28972,9124.5
2022-06-03T14:00:00Z,1866.3,1868.2,1854,1854.4,1857.993056743063,1863.4203706259432,1860.7244335937419,20198,10062.1
2022-06-03T16:00:00Z,1854.4,1854.4,1849.7,1851.5,1857.7384270668645,1862.2850972329961,1856.112216796871,17211,10724.55
2022-06-03T18:00:00Z,1851.6,1854.1,1850.2,1853.6,1857.5761358093403,1861.457945115568,1854.8561083984355,6234,10903.1
2022-06-03T20:00:00Z,1853.6,1854.6,1852.8,1853.9,1857.4319736207387,1860.7381408188473,1854.3780541992178,1256,10696.95
2022-06-05T22:00:00Z,1853.7,1856.2,1852.4,1854.3,1857.3091511258078,1860.1249845503858,1854.3390270996088,1807,10347.6
2022-06-06T00:00:00Z,1854.4,1856.8,1853.1,1855.8,1857.2499687287172,1859.7130812598728,1855.0695135498045,4494,10269.1
2022-06-06T02:00:00Z,1855.8,1858.8,1855.7,1858.7,1857.3068327001401,1859.6165973303612,1856.8847567749021,3329,10049.1
2022-06-06T04:00:00Z,1858.5,1859.2,1856.3,1857.8,1857.3261725942523,1859.443588060803,1857.342378387451,2870,8104.6
2022-06-06T06:00:00Z,1857.8,1858.4,1853.8,1854.5,1857.2153422964384,1858.9727701502504,1855.9211891937255,7823,7281.8
2022-06-06T08:00:00Z,1854.6,1856.3,1853.3,1856.3,1857.1794465201074,1858.7182206121313,1856.1105945968627,5546,6995.7
2022-06-06T10:00:00Z,1856.3,1858.6,1854.2,1856.3,1857.1449584212796,1858.4879138871663,1856.2052972984313,7337,7105.8
2022-06-06T12:00:00Z,1856.3,1861.2,1850.9,1852.8,1856.974567894955,1857.9462078026743,1854.5026486492156,18216,7940.3
2022-06-06T14:00:00Z,1852.5,1852.7,1843.9,1845.8,1856.5363495461334,1856.7894261071815,1850.1513243246077,23467,9020.65
2022-06-06T16:00:00Z,1845.8,1846.3,1843,1844,1856.0447279953046,1855.571385525545,1847.0756621623038,9697,9101
2022-06-06T18:00:00Z,1843.9,1845.2,1843,1844.5,1855.5919935641161,1854.5169678564455,1845.787831081152,5864,9204.3
2022-06-06T20:00:00Z,1844.7,1845.1,1843.6,1843.9,1855.1334840125821,1853.5058280605936,1844.843915540576,1146,9116.6
2022-06-06T22:00:00Z,1843.5,1844.5,1840,1841.8,1854.6106022865986,1852.390987292918,1843.321957770288,2467,8940.45
2022-06-07T00:00:00Z,1841.8,1843.3,1838.5,1842.9,1854.1513629812418,1851.4870837412116,1843.110978885144,6818,9056.65
2022-06-07T02:00:00Z,1842.8,1844.9,1841.6,1842.4,1853.6905252172717,1850.6216471944294,1842.755489442572,3212,8898.2
2022-06-07T04:00:00Z,1842.3,1846.8,1840.7,1841,1853.1928575616923,1849.705299842579,1841.877744721286,4504,7674.8
2022-06-07T06:00:00Z,1840.8,1848.6,1840.4,1844.2,1852.8401964808418,1849.1809855718573,1843.038872360643,8446,7087.2
2022-06-07T08:00:00Z,1844.2,1851.2,1844.1,1849.5,1852.709208383554,1849.2113678983471,1846.2694361803215,8440,6648.65
2022-06-07T10:00:00Z,1849.6,1855,1848.2,1849.9,1852.5990433489048,1849.2769519080284,1848.0847180901608,13109,6992.4
2022-06-07T12:00:00Z,1849.7,1856.2,1844.4,1854,1852.6539828254183,1849.7267660120258,1851.0423590450805,22944,8076.8
2022-06-07T14:00:00Z,1854.1,1855.3,1849.3,1854,1852.7067678126568,1850.1337406775472,1852.5211795225403,20104,8991.65
2022-06-07T16:00:00Z,1854.1,1855.8,1851.3,1852.9,1852.7143455454939,1850.3971939463522,1852.71058976127,9313,9232.6
2022-06-07T18:00:00Z,1852.9,1858.2,1852.6,1856.6,1852.866724151553,1850.987937380033,1854.655294880635,8522,9492.25
2022-06-07T20:00:00Z,1856.6,1857,1854,1854.7,1852.9386173220803,1851.341467153363,1854.6776474403175,2244,9460.95
2022-06-07T22:00:00Z,1855,1856.2,1853.7,1856,1853.058671544744,1851.7851369482808,1855.3388237201589,2214,9180.5
2022-06-08T00:00:00Z,1856,1856.2,1850.6,1851.5,1852.9975471704402,1851.7579810484444,1853.4194118600794,7773,9291.85
2022-06-08T02:00:00Z,1851.5,1852.9,1848.8,1848.8,1852.8329374774817,1851.47626856764,1851.1097059300396,3456,9097.8
2022-06-08T04:00:00Z,1848.8,1851.7,1847.8,1851.7,1852.7885085567962,1851.497576323103,1851.40485296502,4011,8387.55
2022-06-08T06:00:00Z,1851.5,1853.8,1848.6,1852.3,1852.7693513584904,1851.5739976256646,1851.85242648251,6507,7539.55
2022-06-08T08:00:00Z,1852.3,1852.8,1848.7,1851.8,1852.7313375797262,1851.5955216613156,1851.8262132412551,5102,7309.8
2022-06-08T10:00:00Z,1851.9,1853.9,1849.1,1853.8,1852.773245909933,1851.8054719792856,1852.8131066206274,8084,7420.8
2022-06-08T12:00:00Z,1853.7,1859.1,1846.6,1854.9,1852.856648031112,1852.1001889336394,1853.8565533103138,25535,8640.25
2022-06-08T14:00:00Z,1854.8,1862.4,1854.4,1861.2,1853.1838383044017,1852.966837606626,1857.5282766551568,18596,9446.7
2022-06-08T16:00:00Z,1861,1861.6,1855.3,1857.4,1853.349177978739,1853.3890435488522,1857.4641383275784,10255,9618.55
2022-06-08T18:00:00Z,1857.3,1857.9,1854.7,1855.1,1853.4178376658472,1853.5519917822949,1856.2820691637892,4150,9665.45
2022-06-08T20:00:00Z,1855.2,1855.6,1850.4,1855.6,1853.5034126593434,1853.747040183981,1855.9410345818947,2298,9555.15
2022-06-08T22:00:00Z,1855.1,1856.4,1854.5,1854.9,1853.5581807903495,1853.8568458807447,1855.4205172909474,1856,9225.65
2022-06-09T00:00:00Z,1855,1856.4,1853.1,1853.3,1853.5480560534731,1853.8038129397214,1854.3602586454736,3470,8977.15
2022-06-09T02:00:00Z,1853.4,1857.8,1853,1857.5,1853.7030342474545,1854.155830754986,1855.9301293227368,3605,8501.95
2022-06-09T04:00:00Z,1857.4,1857.6,1853.3,1853.8,1853.7068368259856,1854.121942111654,1854.8650646613683,3252,7517.35
2022-06-09T06:00:00Z,1853.7,1854.8,1851,1852.2,1853.6477451857509,1853.9389000057822,1853.5325323306843,9540,6989.15
2022-06-09T08:00:00Z,1852.3,1852.8,1849.2,1851.3,1853.555676747094,1853.6875761957076,1852.4162661653422,7012,6874.1
2022-06-09T10:00:00Z,1851.1,1853.1,1846.2,1848.2,1853.345650207992,1853.1649498913546,1850.3081330826712,11396,7017.8
2022-06-09T12:00:00Z,1848.2,1855,1845.6,1848.9,1853.1713109841492,1852.758764187416,1849.6040665413357,27485,8279.85
2022-06-09T14:00:00Z,1848.8,1849.3,1841.9,1848,1852.968514474967,1852.3055485505192,1848.8020332706678,28084,9573.35
2022-06-09T16:00:00Z,1848,1853.1,1847.2,1851.3,1852.9030825347722,1852.2097820218983,1850.0510166353338,15629,9966.15
2022-06-09T18:00:00Z,1851.4,1852.8,1849.3,1849.6,1852.7735498863499,1851.961231353146,1849.8255083176668,5894,10088.05
2022-06-09T20:00:00Z,1849.7,1850.9,1849.2,1850.7,1852.6922342045323,1851.8411140814178,1850.2627541588336,1048,9939.9
2022-06-09T22:00:00Z,1850.4,1851,1848.9,1849.5,1852.5670485494525,1851.6181508355685,1849.8813770794168,1367,9682.9
2022-06-10T00:00:00Z,1849.7,1851,1847.4,1847.7,1852.3761839004544,1851.2449936131334,1848.7906885397083,4463,9650.95
2022-06-10T02:00:00Z,1847.7,1849.1,1846.6,1846.9,1852.1614315906327,1850.8311846975969,1847.8453442698542,2495,9371.5
2022-06-10T04:00:00Z,1846.9,1848.2,1845.2,1846.9,1851.9551009400195,1850.4567861549685,1847.3726721349271,3174,8253.45
2022-06-10T06:00:00Z,1847,1849.9,1845.8,1847.6,1851.784312667862,1850.1847112830667,1847.4863360674635,7997,7723.5
2022-06-10T08:00:00Z,1847.6,1849.2,1844.3,1844.9,1851.5143396220635,1849.6814054465842,1846.1931680337318,6826,7552.05
2022-06-10T10:00:00Z,1844.8,1846,1835.3,1836.6,1850.929463558453,1848.4355573088144,1841.3965840168657,16081,8148.6
2022-06-10T12:00:00Z,1836.6,1848.3,1826.5,1835.5,1850.3243865561608,1847.2035994698797,1838.4482920084329,81881,12127.75
2022-06-10T14:00:00Z,1835.3,1871.4,1830.4,1870.7,1851.123430220625,1849.4413519013196,1854.5741460042163,77973,15933.6
2022-06-10T16:00:00Z,1870.8,1879.6,1869.3,1873.5,1852.0009427609928,1851.7326517202416,1864.0370730021082,34689,17494.55
2022-06-10T18:00:00Z,1873.6,1879,1872.4,1875.9,1852.9381606919342,1854.0343039373615,1869.9685365010541,12112,17919.9
2022-06-10T20:00:00Z,1875.9,1876.3,1874.2,1875.2,1853.8111739981327,1856.0500845147558,1872.5842682505272,2001,17857.35
2022-06-12T22:00:00Z,1879,1882.5,1877.8,1880.8,1854.8695593315392,1858.4072193228742,1876.6921341252637,8030,17781.85
2022-06-13T00:00:00Z,1880.9,1881.4,1865.7,1866.1,1855.309968769518,1859.1398651016482,1871.3960670626318,13470,18104.75
2022-06-13T02:00:00Z,1866,1869.3,1863.2,1867,1855.7684013667917,1859.8884493776816,1869.198033531316,10367,18053.3
2022-06-13T04:00:00Z,1866.9,1869.4,1864.3,1868.5,1856.2676797445647,1860.7085970559976,1868.849016765658,5305,16944.3
2022-06-13T06:00:00Z,1868.5,1870.4,1857.4,1860.1,1856.4179668134052,1860.6506354316168,1864.4745083828288,12773,16178.75
2022-06-13T08:00:00Z,1860,1861.6,1855.3,1857.4,1856.456477918762,1860.3410511047962,1860.9372541914145,16291,16211.85
2022-06-13T10:00:00Z,1857.4,1861.9,1855.8,1857.5,1856.4974003533202,1860.0704748091014,1859.2186270957072,11687,16501.5
2022-06-13T12:00:00Z,1857.4,1860.4,1830.9,1832.3,1855.5484826924057,1857.425667684425,1845.7593135478537,68896,19893.9
2022-06-13T14:00:00Z,1832.3,1833.5,1824.7,1830.8,1854.5779539593702,1854.889889809718,1838.279656773927,43598,22005.45
2022-06-13T16:00:00Z,1830.9,1835.8,1829.7,1830.6,1853.637642039395,1852.5765669706973,1834.4398283869634,19333,22748.95
2022-06-13T18:00:00Z,1830.6,1831.4,1820.7,1824.4,1852.4910678417716,1849.8930844020595,1829.4199141934819,20138,23631.1
2022-06-13T20:00:00Z,1824.2,1825.1,1819,1820.2,1851.2247514558198,1847.0651716018633,1824.809957096741,3649,23654.85
2022-06-13T22:00:00Z,1820.9,1823.8,1809.2,1822.3,1850.0904474771603,1844.7065838302574,1823.5549785483704,5260,23518
2022-06-14T00:00:00Z,1822.3,1827.1,1820.5,1825.8,1849.1378809094285,1842.9059567988043,1824.677489274185,6958,23524.6
2022-06-14T02:00:00Z,1825.7,1829.4,1825,1826.8,1848.261885579647,1841.3720561512991,1825.7387446370926,6517,23046.4
2022-06-14T04:00:00Z,1826.9,1829.9,1825.1,1829.5,1847.5261253608373,1840.2413841368898,1827.6193723185463,5228,19213.75
2022-06-14T06:00:00Z,1829.5,1833.3,1828.1,1829.4,1846.8152969153143,1839.208871361948,1828.5096861592733,11534,15891.8
2022-06-14T08:00:00Z,1829.4,1832,1823.2,1825.5,1845.9794029186353,1837.903264565572,1827.0048430796367,12695,14792.1
2022-06-14T10:00:00Z,1825.4,1826.9,1816.2,1818.6,1844.9057008433947,1836.0648584164699,1822.8024215398182,15297,14951.35
2022-06-14T12:00:00Z,1818.6,1824.1,1816.6,1817.4,1843.8270459083597,1834.2872528529965,1820.1012107699091,28115,16257.05
2022-06-14T14:00:00Z,1817.2,1819.5,1810.6,1811.6,1842.5632401864632,1832.126562105092,1815.8506053849546,25832,17147.15
2022-06-14T16:00:00Z,1811.6,1816,1810.5,1812.6,1841.388211159543,1830.2668895236548,1814.2253026924773,15576,17252.45
2022-06-14T18:00:00Z,1812.7,1813.6,1806.1,1809.8,1840.1494577807375,1828.3176619499734,1812.0126513462387,11408,17304.5
2022-06-14T20:00:00Z,1809.7,1811.4,1808.1,1809.8,1838.9592829658066,1826.554075097595,1810.9063256731192,1858,17132.15
2022-06-14T22:00:00Z,1809.7,1812.3,1808.4,1812.2,1837.9098993200887,1825.1870203263954,1811.5531628365597,3447,16665.85
2022-06-15T00:00:00Z,1812.2,1818.6,1809.9,1816.8,1837.0820601310656,1824.3882564857863,1814.17658141828,7207,16211.65
2022-06-15T02:00:00Z,1816.7,1823.1,1815.5,1816.8,1836.286685223965,1823.665565391902,1815.48829070914,6622,15958.4
2022-06-15T04:00:00Z,1816.9,1820.4,1814.1,1819.1,1835.6126975681232,1823.2307496402923,1817.29414535457,5357,12781.45
2022-06-15T06:00:00Z,1819,1825.3,1818.6,1822.1,1835.0827878595694,1823.1230591983597,1819.697072677285,13277,11265.4
2022-06-15T08:00:00Z,1822.2,1828.2,1818.6,1826.9,1834.7618942180177,1823.482767846135,1823.2985363386424,10340,10815.75
2022-06-15T10:00:00Z,1827,1837.6,1824.9,1832.7,1834.6810356212327,1824.3605994798363,1827.999268169321,19733,10795.5
2022-06-15T12:00:00Z,1832.9,1838.5,1825.5,1826,1834.3406028517727,1824.516732862709,1826.9996340846606,33288,12277.45
2022-06-15T14:00:00Z,1826,1827,1820.4,1822.8,1833.888030190919,1824.353234494832,1824.8998170423301,25072,13268.05
2022-06-15T16:00:00Z,1822.8,1825.5,1817.6,1822.7,1833.449283908922,1824.195783590562,1823.799908521165,14757,13658
2022-06-15T18:00:00Z,1822.7,1845.4,1814.8,1834.3,1833.4826453242586,1825.1580899152705,1829.0499542605826,52824,15973.35
2022-06-15T20:00:00Z,1834.2,1838,1833.7,1836.1,1833.5852866840914,1826.2001765900065,1832.5749771302912,2136,15818.75
2022-06-15T22:00:00Z,1835.8,1838.1,1834,1835.9,1833.6760597553036,1827.1239692957201,1834.2374885651457,3528,15418.45
2022-06-16T00:00:00Z,1836,1838.7,1832,1832.7,1833.6377829021544,1827.6550198389848,1833.468744282573,5011,15034.25
2022-06-16T02:00:00Z,1832.9,1835.5,1831.3,1834.6,1833.6755169059916,1828.3164465209863,1834.0343721412864,5234,14531.1
2022-06-16T04:00:00Z,1834.6,1835.3,1831.1,1833,1833.6490260469332,1828.7624992332733,1833.5171860706432,5265,13388.6
2022-06-16T06:00:00Z,1833.1,1834.6,1827.6,1831.8,1833.5765152215633,1829.0517850205806,1832.6585930353217,12613,12727.65
2022-06-16T08:00:00Z,1831.9,1837.6,1829.8,1831.5,1833.4950832520904,1829.284948351954,1832.0792965176609,12346,12566.15
2022-06-16T10:00:00Z,1831.7,1833.6,1816.3,1820.4,1832.9815505755378,1828.438762794625,1826.2396482588306,21613,13076.4
2022-06-16T12:00:00Z,1820.6,1834.8,1820.5,1829.7,1832.8528623176735,1828.5588806237083,1827.9698241294154,28247,14395.85
2022-06-16T14:00:00Z,1829.6,1849.3,1827,1847.8,1833.4390245797256,1830.391368183355,1837.8849120647078,36901,16068.55
2022-06-16T16:00:00Z,1848,1855.3,1847.1,1850.8,1834.1198471452265,1832.335047403988,1844.3424560323538,28101,17113.25
2022-06-16T18:00:00Z,1850.7,1855.3,1849.4,1854.8,1834.9308335316882,1834.4745666988463,1849.571228016177,7767,17170.5
2022-06-16T20:00:00Z,1854.9,1860.2,1854.8,1859.7,1835.9021733931907,1836.8769889180037,1854.6356140080884,5055,17155.4
2022-06-16T22:00:00Z,1859.3,1861.5,1852.2,1853.4,1836.5883626718892,1838.450609021051,1854.0178070040442,3164,16649.75
2022-06-17T00:00:00Z,1853.5,1854.1,1847.4,1847.7,1837.0241131553446,1839.3315033999984,1850.8589035020223,6500,16457.75
2022-06-17T02:00:00Z,1847.6,1849.3,1844,1844.6,1837.3212067570958,1839.8332649809508,1847.729451751011,7176,15829.9
2022-06-17T04:00:00Z,1844.7,1849.8,1844.4,1848,1837.7399829626997,1840.6110492684793,1847.8647258755054,4269,14378.95
2022-06-17T06:00:00Z,1847.9,1852.8,1844.5,1851.3,1838.2717483367114,1841.6290445762431,1849.5823629377528,9874,13619.05
2022-06-17T08:00:00Z,1851.3,1855.1,1850.2,1850.6,1838.7552091862522,1842.4834212832675,1850.0911814688764,8566,13309.5
2022-06-17T10:00:00Z,1850.5,1851.3,1847.2,1850.3,1839.2079460809089,1843.2278573515277,1850.1955907344382,12212,11278.9
2022-06-17T12:00:00Z,1850.5,1855.9,1842.8,1844.8,1839.42724231303,1843.377585222811,1847.4977953672192,30348,12689.5
2022-06-17T14:00:00Z,1844.7,1847.4,1838.8,1843.5,1839.5869583007543,1843.3892437730194,1845.4988976836096,30621,14044.15
2022-06-17T16:00:00Z,1843.7,1844.9,1839,1839.3,1839.575705034058,1842.9997919851128,1842.3994488418048,13450,14466.1
2022-06-17T18:00:00Z,1839.3,1842.2,1836.1,1839.5,1839.572736209193,1842.666478462721,1840.9497244209024,7583,14583.55
2022-06-17T20:00:00Z,1839.5,1844.3,1838.8,1841.9,1839.6640014558914,1842.5934805138904,1841.4248622104512,2310,14435.8
2022-06-19T22:00:00Z,1840.6,1842.5,1836.8,1840.6,1839.7007072811505,1842.4036252268531,1841.0124311052255,2035,13906.9
2022-06-20T00:00:00Z,1840.8,1844.6,1838.6,1838.6,1839.6575422897329,1842.041375205248,1839.8062155526127,4431,13511.15
2022-06-20T02:00:00Z,1838.7,1848.4,1836.8,1846,1839.906266121508,1842.4183870904624,1842.9031077763063,7226,12791.8
2022-06-20T04:00:00Z,1846,1847.1,1843.7,1844.3,1840.0785694108606,1842.5975883199421,1843.6015538881531,2164,11487.65
2022-06-20T06:00:00Z,1844.4,1846.8,1841.2,1841.9,1840.149998061415,1842.5311513370905,1842.7507769440767,5575,9921.35
2022-06-20T08:00:00Z,1841.8,1846.1,1840.7,1843,1840.2617628433204,1842.5758035907008,1842.8753884720384,4967,8764.65
2022-06-20T10:00:00Z,1843,1843.4,1837.9,1840.2,1840.2593407710333,1842.3495365820627,1841.5376942360192,5222,8637.4
2022-06-20T12:00:00Z,1840.4,1845.5,1839.8,1841.4,1840.3040725055025,1842.259104526628,1841.4688471180098,6420,8705.65
2022-06-20T14:00:00Z,1841.4,1841.5,1837.5,1840.1,1840.2960696621494,1842.0534755240922,1840.7844235590048,8201,8957.5
2022-06-20T16:00:00Z,1840.1,1840.4,1837.4,1837.4,1840.1824983028494,1841.6102873789405,1839.0922117795026,2287,8746.85
2022-06-20T18:00:00Z,1837.8,1840.7,1837.6,1840.7,1840.2027924870513,1841.523593342851,1839.8961058897512,400,8408.05
2022-06-20T22:00:00Z,1839.7,1841,1839,1840.9,1840.2301339581472,1841.4642035006748,1840.3980529448756,1530,8271.1
2022-06-21T00:00:00Z,1840.9,1844.5,1839.9,1843.5,1840.3583639990043,1841.658088881563,1841.9490264724377,3896,7972.2
2022-06-21T02:00:00Z,1843.5,1844.4,1841.6,1842.3,1840.4345065872785,1841.719223273795,1842.1245132362187,2103,7649.05
2022-06-21T04:00:00Z,1842.3,1842.8,1835,1837,1840.2998200544441,1841.2697734381954,1839.5622566181094,5828,7329.85
2022-06-21T06:00:00Z,1836.9,1842.3,1834.2,1840.6,1840.311591817015,1841.2059854917006,1840.0811283090547,10396,6332.25
